disaster_id,name_int,name_local,type,subtype,date_start,date_end,date_year,date_month,psgc,ph_psgc,province,affected_families,affected_persons,dead,injured,missing,damaged_houses_full,damaged_houses_partial,damaged_properties_agri,damaged_properties_infra,damaged_properties_private,damage_total
TropicalCyclone_2015-12-12_TyphoonNona,Typhoon Melor,Typhoon Nona,Tropical Cyclone,Typhoon,2015-12-12,,2015,12,051600000,PH051600000,CAMARINES NORTE,459,1936,,,,1,1,20.53,,,20.53
TropicalCyclone_2015-12-12_TyphoonNona,Typhoon Melor,Typhoon Nona,Tropical Cyclone,Typhoon,2015-12-12,,2015,12,052000000,PH052000000,CATANDUANES,1438,6508,,,,17,8,11.23,9.04,,20.27
TropicalCyclone_2015-12-12_TyphoonNona,Typhoon Melor,Typhoon Nona,Tropical Cyclone,Typhoon,2015-12-12,,2015,12,086000000,PH086000000,SAMAR,3009,12183,1,,,11,285,11.93,,,11.93
TropicalCyclone_2015-12-12_TyphoonNona,Typhoon Melor,Typhoon Nona,Tropical Cyclone,Typhoon,2015-12-12,,2015,12,084800000,PH084800000,NORTHERN SAMAR,9547,45228,7,,,42200,81021,251.11,185.47,,436.58
TropicalCyclone_2015-12-12_TyphoonNona,Typhoon Melor,Typhoon Nona,Tropical Cyclone,Typhoon,2015-12-12,,2015,12,082600000,PH082600000,EASTERN SAMAR,2194,7682,,,,44,1594,16.07,,,16.07
TropicalCyclone_2015-12-12_TyphoonNona,Typhoon Melor,Typhoon Nona,Tropical Cyclone,Typhoon,2015-12-12,,2015,12,083700000,PH083700000,LEYTE,0,0,,,,,,,,,
TropicalCyclone_2015-12-12_TyphoonNona,Typhoon Melor,Typhoon Nona,Tropical Cyclone,Typhoon,2015-12-12,,2015,12,087800000,PH087800000,BILIRAN,385,1615,,,,,,2.43,,,2.43
TropicalCyclone_2015-12-16_TyphoonOnyok,n/a,Typhoon Onyok,Tropical Cyclone,Typhoon,2015-12-16,,2015,12,112500000,PH112500000,DAVAO ORIENTAL,,,,,,,,,1.10,,1.10
TropicalCyclone_2015-12-16_TyphoonOnyok,n/a,Typhoon Onyok,Tropical Cyclone,Typhoon,2015-12-16,,2015,12,160300000,PH160300000,AGUSAN DEL SUR,730,3420,,,,2,2,,,,
TropicalCyclone_2015-12-16_TyphoonOnyok,n/a,Typhoon Onyok,Tropical Cyclone,Typhoon,2015-12-16,,2015,12,160200000,PH160200000,AGUSAN DEL NORTE,148,593,,,,,,,,,
TropicalCyclone_2015-12-16_TyphoonOnyok,n/a,Typhoon Onyok,Tropical Cyclone,Typhoon,2015-12-16,,2015,12,168500000,PH168500000,DINAGAT ISLAND,232,688,,,,2,1,,,,
TropicalCyclone_2015-12-16_TyphoonOnyok,n/a,Typhoon Onyok,Tropical Cyclone,Typhoon,2015-12-16,,2015,12,166700000,PH166700000,SURIGAO DEL NORTE,147,641,,,,1,,,,,
TropicalCyclone_2015-12-16_TyphoonOnyok,n/a,Typhoon Onyok,Tropical Cyclone,Typhoon,2015-12-16,,2015,12,166800000,PH166800000,SURIGAO DEL SUR,1464,6414,,,,,,,,,
TropicalCyclone_2016-07-05_TyphoonButchoy,Typhoon Nepartak,Typhoon Butchoy,Tropical Cyclone,Typhoon,2016-07-05,,2016,07,030800000,PH030800000,Bataan,4340,19280,,,,,,,,,
TropicalCyclone_2016-07-05_TyphoonButchoy,Typhoon Nepartak,Typhoon Butchoy,Tropical Cyclone,Typhoon,2016-07-05,,2016,07,031400000,PH031400000,Bulacan,492,2460,,,,,,,,,
TropicalCyclone_2016-07-05_TyphoonButchoy,Typhoon Nepartak,Typhoon Butchoy,Tropical Cyclone,Typhoon,2016-07-05,,2016,07,037100000,PH037100000,Zambales,3202,11674,,9,,,,,,,
TropicalCyclone_2016-07-05_TyphoonButchoy,Typhoon Nepartak,Typhoon Butchoy,Tropical Cyclone,Typhoon,2016-07-05,,2016,07,041000000,PH041000000,Batangas,72,266,,,,,,,,,
TropicalCyclone_2016-07-05_TyphoonButchoy,Typhoon Nepartak,Typhoon Butchoy,Tropical Cyclone,Typhoon,2016-07-05,,2016,07,045800000,PH045800000,Rizal,24,120,,,,,,,,,
TropicalCyclone_2016-07-05_TyphoonButchoy,Typhoon Nepartak,Typhoon Butchoy,Tropical Cyclone,Typhoon,2016-07-05,,2016,07,175100000,PH175100000,Occidental Mindoro,,,,,,,,,,,
TropicalCyclone_2016-07-05_TyphoonButchoy,Typhoon Nepartak,Typhoon Butchoy,Tropical Cyclone,Typhoon,2016-07-05,,2016,07,020900000,PH020900000,Batanes,,,,,0,,,0.41,,,
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,012800000,PH012800000,Ilocos Norte,6,29,,,,1,30,4.75,22.15,,26.90
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,012900000,PH012900000,Ilocos Sur,3,8,,,,2,11,0.13,0.35,,0.48
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,021500000,PH021500000,Cagayan,102,356,,,,,2,128.21,,,128.21
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,023100000,PH023100000,Isabela,1761,7933,,,,,,0.27,,,0.27
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,052000000,PH052000000,Catanduanes,,,,,,,,,3.00,,3.00
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,063000000,PH063000000,Iloilo,21,103,,,,,,,,,
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,084800000,PH084800000,Northern Samar,83,380,,,,,,,,,
TropicalCyclone_2016-07-29_TyphoonCarina,Typhoon Nida,Typhoon Carina,Tropical Cyclone,Typhoon,2016-07-29,,2016,07,148100000,PH148100000,Apayao,,,,,,,,4.06,2.45,,6.51
TropicalCyclone_2016-09-11_TyphoonFerdie,Typhoon Meranti,Typhoon Ferdie,Tropical Cyclone,Typhoon,2016-09-11,,2016,09,012800000,PH012800000,Ilocos Norte,26,105,,,,,,0.26,,,0.26
TropicalCyclone_2016-09-11_TyphoonFerdie,Typhoon Meranti,Typhoon Ferdie,Tropical Cyclone,Typhoon,2016-09-11,,2016,09,020900000,PH020900000,Batanes,4549,16518,,,,444,2570,76.27,222.72,,298.99
TropicalCyclone_2016-09-11_TyphoonFerdie,Typhoon Meranti,Typhoon Ferdie,Tropical Cyclone,Typhoon,2016-09-11,,2016,09,021500000,PH021500000,Cagayan,13,25,,,,,,62.05,,,62.05
TropicalCyclone_2016-09-11_TyphoonFerdie,Typhoon Meranti,Typhoon Ferdie,Tropical Cyclone,Typhoon,2016-09-11,,2016,09,144400000,PH144400000,Mountain Province,,,,,,,,,0.09,,0.09
TropicalCyclone_2016-09-24_TyphoonHelen,Typhoon Helen Megi,Typhoon Helen,Tropical Cyclone,Typhoon,2016-09-24,,2016,09,031400000,PH031400000,Bulacan,532,2555,,,,,,1.32,,,1.32
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,012800000,PH012800000,Ilocos Norte,20,100,,,,,,,,,
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,012900000,PH012900000,Ilocos Sur,55,275,,,,,,,,,
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,013300000,PH013300000,La Union,159,517,,,,,,24.61,,,24.61
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,015500000,PH015500000,Pangasinan,3708,18187,,,,,,184.08,41.35,,225.43
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,021500000,PH021500000,Cagayan,237,946,,,,,,,93.00,,93.00
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,023100000,PH023100000,Isabela,2794,10751,,,,,,200.89,,,200.89
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,025000000,PH025000000,Nueva Vizcaya,3639,17766,,,,,,13.76,0.30,,14.06
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,025700000,PH025700000,Quirino,29,126,,,,,,28.29,77.50,,105.79
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,037700000,PH037700000,Aurora,18001,77784,,,,,,73.07,9.10,,82.17
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,030800000,PH030800000,Bataan,,,,,,,,7.78,,,7.78
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,031400000,PH031400000,Bulacan,192,735,,,,,,31.64,15.00,,46.64
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,034900000,PH034900000,Nueva Ecija,17342,86207,,,,,,1150.15,5.50,,1155.65
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,035400000,PH035400000,Pampanga,232,1100,,,,,,7.59,,,7.59
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,036900000,PH036900000,Tarlac,3700,15467,,,,,,1047.97,,,1047.97
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,037100000,PH037100000,Zambales,4057,20285,,,,,,0.85,,,0.85
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,045600000,PH045600000,Quezon,229,1081,,,,,,5.92,,,5.92
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,041000000,PH041000000,Batangas,,,,,,,,9.52,,,9.52
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,045800000,PH045800000,Rizal,47,237,,,,,,2.60,,,2.60
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,050500000,PH050500000,Albay,1555,6828,,,,,,53.18,,,53.18
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,051600000,PH051600000,Camarines Norte,2087,7063,,,,,,158.66,,,158.66
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,051700000,PH051700000,Camarines Sur,10562,45343,,,,,,648.91,,,648.91
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,052000000,PH052000000,Catanduanes,1112,5640,,,,,,19.81,20.32,,40.12
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,056200000,PH056200000,Sorsogon,334,1614,,,,,,61.54,,,61.54
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,141100000,PH141100000,Benguet,38,152,,,,,,1.38,,,1.38
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,142700000,PH142700000,Ifugao,10,39,,,,,,55.06,2.50,,57.56
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,143200000,PH143200000,Kalinga,29,128,,,,,,,2.20,,2.20
TropicalCyclone_2016-10-13_TyphoonKaren,Typhoon Sarika,Typhoon Karen,Tropical Cyclone,Typhoon,2016-10-13,,2016,10,144400000,PH144400000,Mountain Province,1,7,,,,,,10.13,0.35,,10.48
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,012800000,PH012800000,Ilocos Norte,24962,107274,,,,581,7266,621.58,572.84,,1194.42
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,012900000,PH012900000,Ilocos Sur,40416,181175,,,,3199,14333,651.58,923.81,,1575.39
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,013300000,PH013300000,La Union,9147,34509,,,,49,866,92.50,237.18,,329.68
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,015500000,PH015500000,Pangasinan,14913,70655,,,,7,0,82.31,170.88,,253.19
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,021500000,PH021500000,Cagayan,198385,899397,5,113,,25388,110936,3234.58,1710.18,,4944.76
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,023100000,PH023100000,Isabela,99832,459991,2,,,10673,52578,1900.37,1283.15,,3183.52
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,025000000,PH025000000,Nueva Vizcaya,5277,22675,,,,30,1835,45.02,32.13,,77.14
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,025700000,PH025700000,Quirino,1059,4524,,,,5,621,353.43,133.83,,487.26
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,037700000,PH037700000,Aurora,12142,45194,,3,,4,148,,3.00,,3.00
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,030800000,PH030800000,Bataan,1063,4640,,,,5,20,2.02,,,2.02
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,031400000,PH031400000,Bulacan,453,1940,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,034900000,PH034900000,Nueva Ecija,4892,22372,,,,,,1.44,3.00,,4.44
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,035400000,PH035400000,Pampanga,5881,29535,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,036900000,PH036900000,Tarlac,1199,4231,,,,1,6,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,037100000,PH037100000,Zambales,541,1835,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,041000000,PH041000000,Batangas,192,971,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,045600000,PH045600000,Quezon,234,724,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,045800000,PH045800000,Rizal,9,53,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,051600000,PH051600000,Camarines Norte,24,91,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,056200000,PH056200000,Sorsogon,2110,8761,,,,,,,,,
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,140100000,PH140100000,Abra,44259,183041,1,,,1075,10725,135.58,683.08,,818.66
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,148100000,PH148100000,Apayao,21974,87717,,,,572,14508,143.98,31.48,,175.46
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,141100000,PH141100000,Benguet,8487,37315,6,2,,130,1903,73.84,781.45,,855.29
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,142700000,PH142700000,Ifugao,1366,5340,2,,,44,1006,115.36,141.91,,257.27
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,143200000,PH143200000,Kalinga,40904,202126,7,1,,1222,11334,141.39,756.67,,898.06
TropicalCyclone_2016-10-17_TyphoonLawin,Typhoon Haima,Typhoon Lawin,Tropical Cyclone,Typhoon,2016-10-17,,2016,10,144400000,PH144400000,Mountain Province,2084,8214,,1,,68,1846,25.40,1110.56,,1135.95
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,175200000,PH175200000,Oriental Mindoro,549,2292,1,,,,,18.92,1.17,,20.09
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,175900000,PH175900000,Romblon,117,546,,,,4,91,0.10,24.05,,24.15
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,060400000,PH060400000,Aklan,299,1320,,,,,,3.76,,,3.76
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,060600000,PH060600000,Antique,368,1722,,,,,,11.21,,,11.21
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,061900000,PH061900000,Capiz,5173,19751,,,2,,,161.07,,,161.07
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,063000000,PH063000000,Iloilo,10833,46890,2,,,0,9,61.88,4.22,,66.10
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,064500000,PH064500000,Negros Occidental,8,32,,,,,,,,,
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,072200000,PH072200000,Cebu,550,2750,,,,5,0,,,,
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,071200000,PH071200000,Bohol,42,155,,,,,,,,,
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,083700000,PH083700000,Leyte,,,,,,0,1,0.33,,,0.33
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,082600000,PH082600000,Eastern Samar,,,,,,,,0.00,,,0.00
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,084800000,PH084800000,Northern Samar,,,,,,,,0.01,,,0.01
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,160300000,PH160300000,Agusan del Sur,,,,,,,,,0.50,,
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,168500000,PH168500000,Dinagat Islands,244,865,,,,,,,,,
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,166700000,PH166700000,Surigao del Norte,33,162,,,,,,,,,
TropicalCyclone_2016-11-23_TyphoonMarce,Typhoon Marce Tokage,Typhoon Marce,Tropical Cyclone,Typhoon,2016-11-23,,2016,11,166800000,PH166800000,Surigao del Sur,72,339,,,,,,,,,
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,041000000,PH041000000,Batangas,2334,7888,1,,18,250,1303,4.35,81.77,,86.12
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,042100000,PH042100000,Cavite,189,896,,,,,,0.90,,,0.90
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,043400000,PH043400000,Laguna,338,1472,,,,,,1.35,,,1.35
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,045600000,PH045600000,Quezon,46561,192548,2,,,4727,28405,30.73,31.68,,62.41
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,045800000,PH045800000,Rizal,16,43,,,,,,0.65,,,0.65
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,174000000,PH174000000,Marinduque,36031,180155,2,,,5848,27676,1583.22,165.27,,1748.49
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,175100000,PH175100000,Occidental Mindoro,910,3170,,,,6,333,5.74,33.10,,38.84
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,175200000,PH175200000,Oriental Mindoro,18628,92009,2,,2,2750,8958,458.39,442.15,,900.53
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,175900000,PH175900000,Romblon,5,25,,,,0,0,0.00,,,0.00
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,050500000,PH050500000,Albay,179403,834717,4,,,24731,69008,1120.69,1631.58,,2752.26
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,051600000,PH051600000,Camarines Norte,5219,24191,,,,1,19,71.53,25.20,,96.73
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,051700000,PH051700000,Camarines Sur,278485,1205773,5,,,50635,132559,4807.12,774.47,,5581.59
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,052000000,PH052000000,Catanduanes,48689,213385,,,,9500,24288,410.42,174.91,,585.32
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,054100000,PH054100000,Masbate,3234,14234,,,,519,1823,5.63,,,5.63
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,056200000,PH056200000,Sorsogon,20557,95266,,,,6,61,58.87,34.80,,93.67
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,084800000,PH084800000,Northern Samar,3801,17650,,,,,,1.34,,,1.34
TropicalCyclone_2016-12-23_TyphoonNina,Typhoon Nock-Ten,Typhoon Nina,Tropical Cyclone,Typhoon,2016-12-23,,2016,12,082600000,PH082600000,Eastern Samar,,,,,1,,,33.00,,,33.00
TropicalCyclone_2017-01-07_TyphoonAuring,Tropical Depression 01W,Typhoon Auring,Tropical Cyclone,Typhoon,2017-01-07,,2017,01,160200000,PH160200000,Agusan del Norte,2477,10353,,,,,,,,,
TropicalCyclone_2017-01-07_TyphoonAuring,Tropical Depression 01W,Typhoon Auring,Tropical Cyclone,Typhoon,2017-01-07,,2017,01,160300000,PH160300000,Agusan del Sur,69,345,,,,,,,,,
TropicalCyclone_2017-01-07_TyphoonAuring,Tropical Depression 01W,Typhoon Auring,Tropical Cyclone,Typhoon,2017-01-07,,2017,01,168500000,PH168500000,Dinagat Islands,1622,7344,,,,,,,,,
TropicalCyclone_2017-01-07_TyphoonAuring,Tropical Depression 01W,Typhoon Auring,Tropical Cyclone,Typhoon,2017-01-07,,2017,01,166700000,PH166700000,Surigao del Norte,2682,11243,,,,,,,,,
TropicalCyclone_2017-01-07_TyphoonAuring,Tropical Depression 01W,Typhoon Auring,Tropical Cyclone,Typhoon,2017-01-07,,2017,01,166800000,PH166800000,Surigao del Sur,2261,9597,,,,,,,,,
